,159920_amont,513660_amont,160924_amont,501302_amont,164705_amont,513600_amont,etfs_amont,index_amt,etf_chg_amt_pct,etf_chg_amt_pct_lag1
2018-08-20,,,,,343070.0,,343070.0,2071114235.043113,1.586779508999924e-05,-5.304360364579842e-06
2018-08-21,,,,,744096.3999999999,,744096.3999999999,1709603748.0982656,3.398458977896061e-05,1.586779508999924e-05
2018-08-23,,,0.0,,87255.10500000001,,87255.10500000001,1603107586.2503538,4.386107695961606e-06,3.398458977896061e-05
2018-08-24,,,0.0,,4029.0,,4029.0,1543718034.5461123,1.9166177602170995e-07,4.386107695961606e-06
2018-08-27,,,0.0,,-3866105.958,,-3866105.958,1556233587.1271315,-0.0001639467408823042,1.9166177602170995e-07
2018-08-28,,,,,940770.06,,940770.06,1638271194.388837,4.908663386856082e-05,-0.0001639467408823042
2018-08-29,,,,,-808786.848,,-808786.848,1334792756.9984593,-3.945371161962722e-05,4.908663386856082e-05
2018-08-30,,,0.0,,56401.017,,56401.017,1241419333.5636575,3.0551037451194737e-06,-3.945371161962722e-05
2018-08-31,,,,,303280.8,,303280.8,2632125982.4663463,1.1267223924635193e-05,3.0551037451194737e-06
2018-09-03,,,,,-651466.2,,-651466.2,1614243616.7021856,-3.6912217964259924e-05,1.1267223924635193e-05
2018-09-04,,,0.0,,-621180.8400000001,,-621180.8400000001,1252060293.9613786,-3.9577571138111005e-05,-3.6912217964259924e-05
2018-09-05,,,,,-777675.6,,-777675.6,2078713164.059394,-2.7820192796705526e-05,-3.9577571138111005e-05
2018-09-06,,,,,-192856.47999999998,,-192856.47999999998,2424501770.5367985,-6.802792779908425e-06,-2.7820192796705526e-05
2018-09-07,,,,,-193340.4,,-193340.4,2595866927.5427747,-5.461435086176844e-06,-6.802792779908425e-06
2018-09-10,,,,,-84419.2,,-84419.2,1903631113.2863834,-2.888113681694178e-06,-5.461435086176844e-06
2018-09-11,,,,,-8362.0,,-8362.0,1813633283.2486134,-3.5020585128126216e-07,-2.888113681694178e-06
2018-09-12,,,,,301694.35,,301694.35,1780220854.6885486,1.1559746459188402e-05,-3.5020585128126216e-07
2018-09-13,,,,,222444.00000000003,,222444.00000000003,2130856919.7389443,8.029386952011126e-06,1.1559746459188402e-05
2018-09-14,,,,,1093483.44,,1093483.44,1787959615.587377,4.802789872296449e-05,8.029386952011126e-06
2018-09-19,,,,,126325.2,,126325.2,1733746314.12755,5.552806057882509e-06,4.802789872296449e-05
2018-09-20,,,,,-39198.587999999996,,-39198.587999999996,1432076864.1049905,-1.9885189047928907e-06,5.552806057882509e-06
2018-09-21,,,0.0,,-1539132.4,,-1539132.4,2408750137.1043015,-4.321592263445523e-05,-1.9885189047928907e-06
2018-09-26,,,,,-41485.4,,-41485.4,2048165904.2664475,-1.4072989927481353e-06,-4.321592263445523e-05
2018-09-27,,,,,236691.2,,236691.2,1442555831.803681,1.3192591490207836e-05,-1.4072989927481353e-06
2018-10-08,,,,,253590.0,,253590.0,1802875740.9286032,1.0238022313859132e-05,1.3192591490207836e-05
2018-10-09,,,,,-114748.088,,-114748.088,1590795708.4165335,-5.269105848991916e-06,1.0238022313859132e-05
2018-10-10,,,,,-340132.8,,-340132.8,1809907072.2982385,-1.5045349240903907e-05,-5.269105848991916e-06
2018-10-11,,,,,-1417.01,,-1417.01,3291830647.514442,-3.588687685902836e-08,-1.5045349240903907e-05
2018-10-12,,,,,-619.2,,-619.2,2682954662.789389,-1.9718971356436196e-08,-3.588687685902836e-08
2018-10-15,,,,,-21834.4,,-21834.4,1712451396.0043523,-9.382402108096001e-07,-1.9718971356436196e-08
2018-10-16,,,,,-83143.69600000001,,-83143.69600000001,1443199721.5804367,-4.022424913885433e-06,-9.382402108096001e-07
2018-10-18,,,,,-593323.7180000001,,-593323.7180000001,1553927863.3656294,-2.3560234183795235e-05,-4.022424913885433e-06
2018-10-19,,,0.0,,99214.4,,99214.4,1879784988.9102588,3.4443928716619055e-06,-2.3560234183795235e-05
2018-10-23,,,0.0,,,,0.0,1903346914.6121683,0.0,3.4443928716619055e-06
2018-10-24,,,,,-130862.0,,-130862.0,1789486402.1086915,-4.973538333767237e-06,0.0
2018-10-25,,,,,-110772.00000000001,,-110772.00000000001,2035063072.3559313,-3.6452413064824276e-06,-4.973538333767237e-06
2018-10-26,,,,,-118762.0,,-118762.0,1617396089.1364703,-4.962490774616288e-06,-3.6452413064824276e-06
2018-10-29,,,,,-400950.00000000006,,-400950.00000000006,1885591739.3928921,-1.5859561724467293e-05,-4.962490774616288e-06
2018-10-30,,,0.0,,-434.40000000000003,,-434.40000000000003,1817401435.1118786,-1.762649782657398e-08,-1.5859561724467293e-05
2018-10-31,,,,,-120552.3,,-120552.3,1930393988.4753823,-4.389779473048953e-06,-1.762649782657398e-08
2018-11-01,,,0.0,,-58746.005,,-58746.005,2109015029.547553,-2.252940116482657e-06,-4.389779473048953e-06
2018-11-02,,,,,54902.401,,54902.401,3886348034.839086,1.2534061799510067e-06,-2.252940116482657e-06
2018-11-05,,,,,679767.132,,679767.132,1596919766.2941475,3.429793097967787e-05,1.2534061799510067e-06
2018-11-06,,,,,-151060.2,,-151060.2,1408730139.009037,-8.19081887146521e-06,3.429793097967787e-05
2018-11-07,,,,,236489.60000000003,,236489.60000000003,1701927873.130994,9.94932061395305e-06,-8.19081887146521e-06
2018-11-08,,,,,-88085.2,,-88085.2,1702337372.524995,-4.459368533685881e-06,9.94932061395305e-06
2018-11-09,,,,,55403.99999999999,,55403.99999999999,1654364313.2707329,2.5710583302082647e-06,-4.459368533685881e-06
2018-11-12,,,,,-177100.0,,-177100.0,1247450131.3101633,-1.2011438471198437e-05,2.5710583302082647e-06
2018-11-13,,,,,-200895.0,,-200895.0,1616215679.7400563,-9.765568885801216e-06,-1.2011438471198437e-05
2018-11-14,,,,,-188881.19999999998,,-188881.19999999998,1227665053.7355034,-1.0859403301422363e-05,-9.765568885801216e-06
2018-11-15,,,,,-190073.30399999997,,-190073.30399999997,1874813951.6339898,-1.1027104283882456e-05,-1.0859403301422363e-05
2018-11-19,,,,,-59702.88799999999,,-59702.88799999999,1196158562.5594125,-3.3404760070538572e-06,-1.1027104283882456e-05
2018-11-20,,,,,-330721.008,,-330721.008,1187716820.0931342,-2.0752695442078118e-05,-3.3404760070538572e-06
2018-11-23,,,,,-26239.2,,-26239.2,743030406.9718072,-2.467736811796539e-06,-2.0752695442078118e-05
2018-11-27,,,,,580654.9,,580654.9,1561131288.5884209,2.8616712750399965e-05,-2.467736811796539e-06
2018-11-28,,,,,-20672.137,,-20672.137,1786143066.4047234,-1.0773615403840791e-06,2.8616712750399965e-05
2018-11-29,,,,,65412.600000000006,,65412.600000000006,1962770307.7207158,2.9645777162750426e-06,-1.0773615403840791e-06
2018-11-30,,,,,-324918.696,,-324918.696,1649922221.1589093,-1.4162382869519164e-05,2.9645777162750426e-06
2018-12-03,,,,,-20315.0,,-20315.0,2602794845.959648,-5.611854480745268e-07,-1.4162382869519164e-05
2018-12-04,,,0.0,,,,0.0,1799427385.6726065,0.0,-5.611854480745268e-07
2018-12-05,,,0.0,,,,0.0,1675969881.0760744,0.0,0.0
2018-12-06,,,,,-18484.2,,-18484.2,1972000235.0639913,-6.941712199195304e-07,0.0
2018-12-07,,,,,-39900.0,,-39900.0,2182109178.509496,-1.4155457381087255e-06,-6.941712199195304e-07
2018-12-10,,,,,54641.184,,54641.184,1374015632.717574,2.5024402354080673e-06,-1.4155457381087255e-06
2018-12-11,,,,,0.0,,0.0,1269073106.7531075,0.0,2.5024402354080673e-06
2018-12-13,,,,,59007.2,,59007.2,1326465849.4695725,2.6722817517290813e-06,0.0
2018-12-14,,,,,409163.34799999994,,409163.34799999994,1201903536.8188155,2.301858347795658e-05,2.6722817517290813e-06
2018-12-17,,,0.0,,-539211.77,,-539211.77,972473348.5975947,-3.901606721059469e-05,2.301858347795658e-05
2018-12-18,,,,,986.916,,986.916,1279560402.7479486,5.090821993822697e-08,-3.901606721059469e-05
2018-12-19,,,,,67500.0,,67500.0,1065538744.8559216,4.6492875719105185e-06,5.090821993822697e-08
2018-12-20,,,,,336900.0,,336900.0,1347267332.721886,1.734168363163882e-05,4.6492875719105185e-06
2018-12-24,,,,,-26657.1,,-26657.1,910721982.7718099,-2.9076441170833728e-06,1.734168363163882e-05
2019-01-02,,,,,16421.940000000002,,16421.940000000002,1345198554.762128,7.549101650600892e-07,-2.9076441170833728e-06
2019-01-04,,,0.0,,4364813.817,,4364813.817,1545324317.4421484,0.0002126323736242658,7.549101650600892e-07
2019-01-07,,,0.0,,-165124.12800000003,,-165124.12800000003,1517282655.3336558,-8.558009072761668e-06,0.0002126323736242658
2019-01-08,,,0.0,,-745476.6000000001,,-745476.6000000001,1260268618.6614459,-4.0161128255209334e-05,-8.558009072761668e-06
2019-01-09,,,,,-20577.760000000002,,-20577.760000000002,2337056320.172034,-6.061266491911648e-07,-4.0161128255209334e-05
2019-01-10,,,0.0,,252284.769,,252284.769,1782547398.9814491,1.0658847089596915e-05,-6.061266491911648e-07
2019-01-11,,,0.0,,-133195.82,,-133195.82,1509972118.5152948,-6.723654770162603e-06,1.0658847089596915e-05
2019-01-14,,,,,-3225036.5140000004,,-3225036.5140000004,1276265672.6279879,-0.00020024712417032465,-6.723654770162603e-06
2019-01-15,,,,,-293844.026,,-293844.026,1507394029.0396373,-1.2338196329596285e-05,-0.00020024712417032465
2019-01-16,,,,,24764.22,,24764.22,1335592522.6602821,1.2259862774491255e-06,-1.2338196329596285e-05
2019-01-17,,,,,130859.355,,130859.355,1609035111.5248585,7.017480720823288e-06,1.2259862774491255e-06
2019-01-18,,,,,-136398.524,,-136398.524,1356536895.2882855,-7.01705939149865e-06,7.017480720823288e-06
2019-01-21,,,,,218461.25400000002,,218461.25400000002,1456733812.5152419,1.2270680034623815e-05,-7.01705939149865e-06
2019-01-22,,,,,-68290.768,,-68290.768,1450902403.7676167,-4.1087836155792874e-06,1.2270680034623815e-05
2019-01-23,,,,,-325930.536,,-325930.536,1278151482.0017538,-1.8107680028516443e-05,-4.1087836155792874e-06
2019-01-24,,,0.0,,88153.59999999999,,88153.59999999999,1275706554.5309136,5.05121567147737e-06,-1.8107680028516443e-05
2019-01-25,,,,,-27154.8,,-27154.8,2167294639.2448297,-1.072938881005702e-06,5.05121567147737e-06
2019-01-28,,,,,214969.0,,214969.0,1604923051.8704174,1.0799897332103451e-05,-1.072938881005702e-06
2019-01-29,,,0.0,,,,0.0,1515843098.2606952,0.0,1.0799897332103451e-05
2019-01-30,,,0.0,,17010.0,,17010.0,1370778172.2171016,7.420244603369115e-07,0.0
2019-01-31,,,,,-105881.958,,-105881.958,2145041565.5054767,-3.541273523861601e-06,7.420244603369115e-07
2019-02-01,,,,,137027.22,,137027.22,1451567870.634695,6.037818217475232e-06,-3.541273523861601e-06
2019-02-11,,,,,302313.56,,302313.56,1488155779.680177,1.4796104320079646e-05,6.037818217475232e-06
2019-02-12,,,,,-167762.932,,-167762.932,1450065693.9876454,-7.544592481925918e-06,1.4796104320079646e-05
2019-02-13,,,0.0,,95919.828,,95919.828,1897356569.0801284,3.3802073900427592e-06,-7.544592481925918e-06
2019-02-14,,,-102.0,,85774.452,,85672.452,1447311819.628407,3.824775972865559e-06,3.3802073900427592e-06
2019-02-15,,,2919.412,,-210020.924,,-207101.512,1593930154.623708,-8.563275775062799e-06,3.824775972865559e-06
2019-02-18,,,0.0,,56117.2,,56117.2,1319675848.2081318,2.517511536270496e-06,-8.563275775062799e-06
2019-02-19,,,0.0,,367756.39999999997,,367756.39999999997,1460441827.286928,1.638144367683051e-05,2.517511536270496e-06
2019-02-20,,,0.0,,-73271.856,,-73271.856,1870374526.184062,-2.4353528149186154e-06,1.638144367683051e-05
2019-02-21,,,-86702.44,,370142.33400000003,,283439.89400000003,1495145858.290488,1.0144853607897514e-05,-2.4353528149186154e-06
2019-02-22,,,0.0,,-426670.739,,-426670.739,1503153851.173902,-1.6617207535498773e-05,1.0144853607897514e-05
2019-02-25,,,0.0,,-87433.722,,-87433.722,2650298319.800041,-2.4170175086570666e-06,-1.6617207535498773e-05
2019-02-26,,,-34917.0,,-746210.3740000001,,-781127.3740000001,2027440975.35016,-2.42993589801321e-05,-2.4170175086570666e-06
2019-02-27,,,,,-102765.712,,-102765.712,1892974821.5773432,-3.330085911900145e-06,-2.42993589801321e-05
2019-03-01,,,0.0,,-228420.0,,-228420.0,1719587609.6897388,-8.664255595416724e-06,-3.330085911900145e-06
2019-03-04,,,,,165514.60199999998,,165514.60199999998,2568475278.0606685,4.75478044299265e-06,-8.664255595416724e-06
2019-03-05,,,,,539518.65,,539518.65,2448015062.832756,1.956608290450808e-05,4.75478044299265e-06
2019-03-06,,,,,465312.0,,465312.0,2049105184.4224966,2.0467358231229578e-05,1.956608290450808e-05
2019-03-07,,,,,2803929.57,,2803929.57,1674164165.1823542,0.00011401685252299878,2.0467358231229578e-05
2019-03-08,,,,,406926.83999999997,,406926.83999999997,2651525912.7455006,1.0594575011093745e-05,0.00011401685252299878
2019-03-11,,,,,259128.0,,259128.0,1596010562.3524723,1.1603383197492286e-05,1.0594575011093745e-05
2019-03-12,,,0.0,,573127.8,,573127.8,1605831399.88189,2.449413791212271e-05,1.1603383197492286e-05
2019-03-13,,,0.0,,106742.874,,106742.874,1337667458.467416,5.755796242248146e-06,2.449413791212271e-05
2019-03-14,,,,,-2496868.47,,-2496868.47,1256778301.354222,-0.00013229013229788068,5.755796242248146e-06
2019-03-15,,,0.0,,-592967.862,,-592967.862,1735877689.605354,-2.056904339255645e-05,-0.00013229013229788068
2019-03-18,,,,,-371570.10000000003,,-371570.10000000003,1775655146.5432048,-1.521490753048632e-05,-2.056904339255645e-05
2019-03-19,,,,,16846.932,,16846.932,1451729104.7108245,7.788601376682349e-07,-1.521490753048632e-05
2019-03-20,,,,,-602477.824,,-602477.824,1451933090.4409847,-2.690798419752563e-05,7.788601376682349e-07
2019-03-21,,,,,-161458.84,,-161458.84,1755041268.3853188,-6.674318334605813e-06,-2.690798419752563e-05
2019-03-25,,,,,1982.1999999999998,,1982.1999999999998,1916335862.4600146,7.107886555108597e-08,-6.674318334605813e-06
2019-03-26,,,0.0,,245827.63199999998,,245827.63199999998,1366620147.6755517,1.1880997538908848e-05,7.107886555108597e-08
2019-03-27,,,0.0,,-43885.212,,-43885.212,1322433791.9121702,-1.9389063555239768e-06,1.1880997538908848e-05
2019-03-28,,,,,-235021.0,,-235021.0,1285130010.9224508,-1.0602835293576472e-05,-1.9389063555239768e-06
2019-03-29,,,0.0,,107100.0,,107100.0,1922952272.9170887,3.952127320339409e-06,-1.0602835293576472e-05
2019-04-01,,,0.0,,-442010.4,,-442010.4,1970336696.5763102,-1.4080015867684315e-05,3.952127320339409e-06
2019-04-02,,,0.0,,411266.89999999997,,411266.89999999997,1612836871.732382,1.4223583626440583e-05,-1.4080015867684315e-05
2019-04-03,,,0.0,,-708810.008,,-708810.008,2445920320.062681,-2.0784658860169127e-05,1.4223583626440583e-05
2019-04-04,,,-10950.0,,-248931.24,,-259881.24,1637780395.406507,-9.183434691182375e-06,-2.0784658860169127e-05
2019-04-08,,,,,60169.2,,60169.2,2021320179.1318095,1.936556120175556e-06,-9.183434691182375e-06
2019-04-09,,,,,1175782.2640000002,,1175782.2640000002,1640810390.1224291,4.5630271912787556e-05,1.936556120175556e-06
2019-04-10,,,,,-28509.113,,-28509.113,1544779985.2630603,-1.3264031878297991e-06,4.5630271912787556e-05
2019-04-11,,,,,667050.624,,667050.624,2450584611.5206585,2.5705271116117734e-05,-1.3264031878297991e-06
2019-04-12,,,0.0,,,,0.0,1284547458.2778847,0.0,2.5705271116117734e-05
2019-04-15,,,0.0,,28735.233000000004,,28735.233000000004,1661078693.7387333,1.1251993038172673e-06,0.0
2019-04-16,,,,,40716.770000000004,,40716.770000000004,1780101575.9638748,1.8139671555002493e-06,1.1251993038172673e-06
2019-04-17,,,0.0,,688538.344,,688538.344,1578295914.636758,3.086911190227789e-05,1.8139671555002493e-06
2019-04-23,,,0.0,,24460.0,,24460.0,1474635482.1460989,1.2397967338181884e-06,3.086911190227789e-05
2019-04-24,,,0.0,,1129968.0,,1129968.0,1564267733.8023176,5.1620664697893004e-05,1.2397967338181884e-06
2019-04-25,,,2577.6160000000004,,-1903773.352,,-1901195.736,1559335664.4408932,-0.00010100299505538586,5.1620664697893004e-05
2019-04-26,,,178099.282,,,,178099.282,1288228214.2448072,1.049533951462608e-05,-0.00010100299505538586
2019-04-29,,,0.0,,297190.39999999997,,297190.39999999997,1226628704.4069169,2.0705621411197353e-05,1.049533951462608e-05
2019-04-30,,,1972.12,,359023.6,,360995.72,1127864548.3337607,1.984152504953822e-05,2.0705621411197353e-05
2019-05-06,,,0.0,,-173259.465,,-173259.465,2658974020.055123,-4.478001559471123e-06,1.984152504953822e-05
2019-05-07,,,0.0,,464565.504,,464565.504,1803721519.4137642,1.7899792315621263e-05,-4.478001559471123e-06
2019-05-08,,,-104430.92099999999,,-482979.784,,-587410.705,2597548974.9605265,-2.0694534947039613e-05,1.7899792315621263e-05
2019-05-09,,,-9080.999999999998,,-355929.6,,-365010.6,2267814007.0256314,-1.1434367590673416e-05,-2.0694534947039613e-05
2019-05-10,,,0.0,,,,0.0,2470247987.5736775,0.0,-1.1434367590673416e-05
2019-05-14,,,-8484.0,,-106560.0,,-115044.0,2596761753.2236586,-3.210148728051872e-06,0.0
2019-05-15,,,0.0,,27508.0,,27508.0,1786911418.2689815,1.1110309391200751e-06,-3.210148728051872e-06
2019-05-16,,,0.0,,-6529.496,,-6529.496,1950518920.7091124,-2.9416811986191685e-07,1.1110309391200751e-06
2019-05-21,,,,,15903.0,,15903.0,1819264072.4406946,6.793831729328996e-07,-2.9416811986191685e-07
2019-05-22,,,,,-33808.6,,-33808.6,1372364433.9042118,-2.297426630192337e-06,6.793831729328996e-07
2019-05-23,,,,,-696.0,,-696.0,2145830043.7575731,-3.099511203673963e-08,-2.297426630192337e-06
2019-05-27,,,0.0,,,,0.0,1206428823.9804149,0.0,-3.099511203673963e-08
2019-05-28,,,0.0,,-39508.0,,-39508.0,2283567906.233019,-1.6952770146932934e-06,0.0
2019-05-30,,,,,0.0,,0.0,1368071709.0986571,0.0,-1.6952770146932934e-06
2019-05-31,,,,,-69840.54000000001,,-69840.54000000001,1623302505.6242032,-2.721078290648918e-06,0.0
2019-06-03,,,,,-37996.2,,-37996.2,1678948526.3958583,-1.4710032984097563e-06,-2.721078290648918e-06
2019-06-04,,,,,0.0,,0.0,1503095987.5998087,0.0,-1.4710032984097563e-06
2019-06-05,,,-13662.0,,-392034.99999999994,,-405696.99999999994,1570308452.213097,-1.899318978630099e-05,0.0
2019-06-06,,,0.0,,-168980.0,,-168980.0,1131014348.6705294,-1.0065429007022304e-05,-1.899318978630099e-05
2019-06-10,,,,,-61372.0,,-61372.0,2042733012.5690022,-2.504380191701545e-06,-1.0065429007022304e-05
2019-06-11,,,0.0,,118900.0,,118900.0,1579938530.446491,6.138361868989078e-06,-2.504380191701545e-06
2019-06-12,,,0.0,,-175068.10799999998,,-175068.10799999998,1509538634.4239612,-8.259208089854789e-06,6.138361868989078e-06
2019-06-13,,,,,-87782.4,,-87782.4,1572369794.2309868,-3.6747951870694147e-06,-8.259208089854789e-06
2019-06-14,,,0.0,,462874.0,,462874.0,1499176567.1952507,1.8045978638648164e-05,-3.6747951870694147e-06
2019-06-18,,,0.0,,100323.2,,100323.2,1299219120.4695106,5.1676654846228015e-06,1.8045978638648164e-05
2019-06-19,,,0.0,,,,0.0,2019367904.1720703,0.0,5.1676654846228015e-06
2019-06-20,,,0.0,,139200.0,,139200.0,1783358569.7313952,6.2014630310742095e-06,0.0
2019-06-21,,,,,-150014.272,,-150014.272,2014478784.9551098,-4.8456306582386565e-06,6.2014630310742095e-06
2019-06-24,,,0.0,,175231.8,,175231.8,1099274079.752231,9.484801437975745e-06,-4.8456306582386565e-06
2019-06-25,,,-102.1,,,,-102.1,1298245374.9113383,-5.3240900176647025e-09,9.484801437975745e-06
2019-06-26,,,,,-637836.0,,-637836.0,1091437512.454916,-3.9612995885223774e-05,-5.3240900176647025e-09
2019-06-27,,,,,132921.0,,132921.0,1336028357.6259792,6.631719115958559e-06,-3.9612995885223774e-05
2019-06-28,,,0.0,,70480.224,,70480.224,1314441888.8163831,3.7900826021855194e-06,6.631719115958559e-06
2019-07-02,,,-6336.0,,-67959.2,,-74295.2,2072718502.2495415,-2.503769238507005e-06,3.7900826021855194e-06
2019-07-03,,,0.0,,0.0,,0.0,1090109523.9354541,0.0,-2.503769238507005e-06
2019-07-04,,,,,-59583.6,,-59583.6,821239924.2076548,-4.24791664853072e-06,0.0
2019-07-05,,,,,-186805.02,,-186805.02,631763194.1355059,-1.8047689643926403e-05,-4.24791664853072e-06
2019-07-08,,,0.0,,186501.272,,186501.272,1138192403.1609828,9.630244847493647e-06,-1.8047689643926403e-05
2019-07-09,,,-22589.699999999997,,-496937.032,,-519526.732,1026772055.8184587,-3.318959411514392e-05,9.630244847493647e-06
2019-07-10,,,,,-21743.0,,-21743.0,1052614859.1807537,-1.4935233920260942e-06,-3.318959411514392e-05
2019-07-11,,,,,-23980.0,,-23980.0,850643641.4787526,-1.7878127552001739e-06,-1.4935233920260942e-06
2019-07-12,,,-305.4,,-12291.7,,-12597.1,890572688.3019409,-1.0213559585801555e-06,-1.7878127552001739e-06
2019-07-15,,,0.0,,-22181.887000000002,,-22181.887000000002,1112844988.3476267,-1.3708625981122053e-06,-1.0213559585801555e-06
2019-07-16,,,0.0,,-36420.0,,-36420.0,947318044.9424379,-2.701722941419751e-06,-1.3708625981122053e-06
2019-07-17,,,,,0.0,,0.0,870538745.1373591,0.0,-2.701722941419751e-06
2019-07-18,,,,,41261.0,,41261.0,932170139.3645467,3.1527957408221013e-06,0.0
2019-07-19,,,,,-24928.8,,-24928.8,1035195239.4630892,-1.537285437155172e-06,3.1527957408221013e-06
2019-07-22,,,,,22413.0,,22413.0,1035331126.8322057,1.2649754624359097e-06,-1.537285437155172e-06
2019-07-23,,,,,242.79999999999998,,242.79999999999998,902408489.7584069,1.73925567427297e-08,1.2649754624359097e-06
2019-07-24,,,,,42980.0,,42980.0,1293261121.6905742,2.6536612384806187e-06,1.73925567427297e-08
2019-07-25,,,0.0,,484370.586,,484370.586,1175303940.7374346,3.02584698270852e-05,2.6536612384806187e-06
2019-07-26,,,0.0,,-495007.464,,-495007.464,1285195760.7536476,-2.416255345328861e-05,3.02584698270852e-05
2019-07-29,,,,,-241000.0,,-241000.0,1382438113.813378,-1.0358764849183967e-05,-2.416255345328861e-05
2019-07-30,,,0.0,,0.0,,0.0,1248217333.3580978,0.0,-1.0358764849183967e-05
2019-07-31,,,,,-56071.0,,-56071.0,1198907772.4762866,-2.926123580890313e-06,0.0
2019-08-01,,,0.0,,-81558.0,,-81558.0,1522829763.4345596,-3.003878048450467e-06,-2.926123580890313e-06
2019-08-02,,,,,0.0,,0.0,2400854201.1512785,0.0,-3.003878048450467e-06
2019-08-05,,,,,0.0,,0.0,2493196965.1534786,0.0,0.0
2019-08-06,,,,,-216216.0,,-216216.0,2921299442.216391,-4.697792199247787e-06,0.0
2019-08-07,,,,,-89397.59999999999,,-89397.59999999999,1568894655.1756039,-3.2771128542353546e-06,-4.697792199247787e-06
2019-08-08,,,,,0.0,,0.0,1476715354.075792,0.0,-3.2771128542353546e-06
2019-08-09,,,,,0.0,,0.0,1440329722.9968693,0.0,0.0
2019-08-12,,,,,0.0,,0.0,1290414133.2888846,0.0,0.0
2019-08-13,,,,,0.0,,0.0,1780670979.0171716,0.0,0.0
2019-08-14,,,0.0,,-67424.0,,-67424.0,1920094249.260627,-2.1111404589335777e-06,0.0
2019-08-15,,,0.0,,0.0,,0.0,2446861236.550604,0.0,-2.1111404589335777e-06
2019-08-16,,,1028.56,,-43197.28400000001,,-42168.72400000001,2153833578.742623,-1.2533071179070158e-06,0.0
2019-08-19,,,0.0,,0.0,,0.0,2046519398.5884519,0.0,-1.2533071179070158e-06
2019-08-20,,,,,-15067.0,,-15067.0,1510596101.0179455,-6.185799307492005e-07,0.0
2019-08-21,,,1463.8319999999999,,11693.527999999998,,13157.359999999999,1193751020.5127108,6.550849587594497e-07,-6.185799307492005e-07
2019-08-22,,,0.0,,7232.4,,7232.4,1235539859.6617548,3.255373376022276e-07,6.550849587594497e-07
2019-08-23,,,,,0.0,,0.0,1265064592.1027813,0.0,3.255373376022276e-07
2019-08-26,,,,,91359.99999999999,,91359.99999999999,2028671912.9490364,2.7547145843324816e-06,0.0
2019-08-27,,,-5042.215,,-46792.799999999996,,-51835.015,1641189322.2643497,-1.9608442588976476e-06,2.7547145843324816e-06
2019-08-28,,,0.0,,,,0.0,1401933680.483315,0.0,-1.9608442588976476e-06
2019-08-29,,,95741.54699999999,,22820.0,,118561.54699999999,1621551943.1746018,5.2596755780097095e-06,0.0
2019-08-30,,,5896.696,,-96.031,,5800.665,1647936819.7458909,2.1041211549879556e-07,5.2596755780097095e-06
2019-09-02,,,7904.53,,6911.999999999999,,14816.529999999999,1269047517.7219198,7.781528723565219e-07,2.1041211549879556e-07
2019-09-03,,,0.0,,,,0.0,1106545838.6609254,0.0,7.781528723565219e-07
2019-09-04,,,8197.785,,-23360.0,,-15162.215,2464718191.3996243,-3.469307230650087e-07,0.0
2019-09-05,,,27158.130999999998,,42048.0,,69206.131,1809656550.0229506,2.217409005806521e-06,-3.469307230650087e-07
2019-09-06,,,,,-65322.471000000005,,-65322.471000000005,1621852445.7894163,-2.348428136609056e-06,2.217409005806521e-06
2019-09-09,,,8856.432,,-1891.1999999999998,,6965.232000000001,1120275326.533695,3.506684735218655e-07,-2.348428136609056e-06
2019-09-10,,,0.0,,210439.734,,210439.734,1234803303.17193,9.403437189794815e-06,3.506684735218655e-07
2019-09-11,,,0.0,,88594.8,,88594.8,1729504430.7847688,2.80035616218581e-06,9.403437189794815e-06
2019-09-12,,,,,430056.0,,430056.0,1458204641.9984632,2.1073785520895996e-05,2.80035616218581e-06
2019-09-16,,,,,-148988.0,,-148988.0,1813960185.636833,-6.616799988654199e-06,2.1073785520895996e-05
2019-09-17,,,0.0,,-130130.0,,-130130.0,1199569741.790546,-6.501374935183562e-06,-6.616799988654199e-06
2019-09-18,,,,,-21004.0,,-21004.0,860524577.4355904,-1.6425985353458635e-06,-6.501374935183562e-06
2019-09-19,,,-3032.9999999999995,,-32236.8,,-35269.799999999996,1188590435.6571467,-1.9069921439265019e-06,-1.6425985353458635e-06
2019-09-20,,,,,-178084.2,,-178084.2,1784226332.6092389,-7.354137650771882e-06,-1.9069921439265019e-06
2019-09-23,,,0.0,,8717.199999999999,,8717.199999999999,1039514931.4795485,5.259355318614087e-07,-7.354137650771882e-06
2019-09-24,,,0.0,,-331467.5,,-331467.5,1336562371.5349514,-1.680094743065529e-05,5.259355318614087e-07
2019-09-25,,,,,0.0,,0.0,1509508209.3813903,0.0,-1.680094743065529e-05
2019-09-26,,,,,59644.0,,59644.0,1312513128.1346912,3.251068425358429e-06,0.0
2019-09-27,,,,,-79079.616,,-79079.616,924212250.5187536,-5.4068922541614774e-06,3.251068425358429e-06
2019-09-30,,,-3309.46,,0.0,,-3309.46,1325460842.6147776,-1.6224348313853108e-07,-5.4068922541614774e-06
2019-10-08,,,0.0,,63540.43199999999,,63540.43199999999,1509299459.0811796,2.561251547875829e-06,-1.6224348313853108e-07
2019-10-09,,,,,-71211.586,,-71211.586,1737741096.623111,-2.596018177121859e-06,2.561251547875829e-06
2019-10-10,,,-31427.5,,0.0,,-31427.5,1379893342.7363317,-1.4673228818143892e-06,-2.596018177121859e-06
2019-10-11,,,,,0.0,,0.0,1871796302.3348413,0.0,-1.4673228818143892e-06
